	zscore	H_statistic	H_pvalue	S0S2_pvalue	S0S3_pvalue	S0S4_pvalue	S0S1_pvalue
2810404F17Rik	1.7154178619384766	12.022521150840625	0.007306409381797207	0.00440252197371124	0.004675846171749013	0.004400436259486295	1.0
Crebzf	1.691986083984375	12.020778884373462	0.007312318716137247	0.007971610613180156	0.007971610613180156	0.009715046538951975	1.0
Zfp110	1.6774811744689941	12.009657778159132	0.007350150153338364	0.004094748011670308	0.004094748011670308	0.004094748011670308	1.0
Fkbpl	1.682803750038147	11.898116517129168	0.007740445210232042	0.006976979422437447	0.006976979422437447	0.006976979422437447	1.0
Zfp819	1.7179347276687622	11.88870000172228	0.007774316598127036	0.00410089050667948	0.004513964038307704	0.00410089050667948	1.0
Stk25	1.723276972770691	11.867808544959091	0.007849987094779475	0.0042808560883787925	0.00730773087316913	0.004604678351961728	1.0
Pom121	1.7098649740219116	11.863795504600564	0.007864605703127891	0.0030528923442960767	0.0031092010632166023	0.0030528923442960767	1.0
Josd1	1.715836524963379	11.805245754453017	0.008080972054413705	0.005355184049405099	0.008612771668511491	0.007076840709185825	1.0
Impa1	1.6502041816711426	11.695394310476491	0.0085028977851158	0.006567367275702698	0.0044125613164042446	0.006567367275702698	1.0
Ctcf	1.7270692586898804	11.675060180669373	0.008583350539865454	0.0025526849754522935	0.0070672158791075315	0.0025526849754522935	1.0
Tanc1	1.7022219896316528	11.615960126957166	0.008821472677228468	0.006198454434958905	0.006198454434958905	0.006198454434958905	1.0
Ip6k2	1.667561411857605	11.599980276606352	0.008886969941608862	0.00568961260668412	0.00568961260668412	0.006952900871189004	1.0
Taf1d	1.5968881845474243	11.492489394940135	0.009340192657944071	0.007540340385980411	0.004913745536916097	0.007540340385980411	1.0
Itgb1bp1	1.6794434785842896	11.454303983601264	0.00950662683187455	0.004125758676215029	0.004125758676215029	0.004125758676215029	1.0
Traf2	1.6981340646743774	11.449825831687146	0.00952633592151567	0.003601848312842764	0.003601848312842764	0.003601848312842764	1.0
0610010F05Rik	1.7089725732803345	11.37280972020534	0.009871674666618672	0.003519844378142952	0.004745539935901687	0.003519844378142952	1.0
Asb6	1.663279414176941	11.35616614336616	0.009947911612681454	0.005326584022659976	0.005326584022659976	0.005326584022659976	1.0
